Ratings,Reviews
5,"First of all, I would appreciate the hospitability by the NOOK staff. Guest satisfaction is on priority for the staff. The ambience, Food is great and the staff are very interactive. what else in house guest needs. Special Thanks to Mr Bharat for his warm welcome and help to explore the varieties of Veg items out of the box. At the same time, Mahi, Ghose and jishnuÇ always take care of guest choices and their smile get us to ride ofÇ whole day tirednessÇ :)."
5,"I liked the food and the service very much , they have set buffet very nicely the staff is very young and friendly , ......... I would like to visit this restaurant again and again...."
4,"5th experience in Saturday morning and the breakfast buffet still is as good as it was the first time. The varieties of food for the price point is just worth every penny. The taste is good and the menu keeps Changing..We went here for breakfast buffet, the food is good and the service as well. They have a wide variety of breakfast options from Indian, American, continental and healthy options as well. A nice place for a morning breakfast with friends. Over al the best part is that itÇÑs priced perfectly.. itÇÑs not expensive on the pocket for the options they provide."
5,I have visited this hotel. Their food is awesome and ambience is also very good. The best part is the service. Special thanks to Mahi and Kajal.
5,Very good staff really appreciate there work . The restaurant has very good ambiance will visit it again . Thanks Mahi and kajal for ur service .
4,"Nook at Aloft has the best VFM breakfast service on the entire ORR. As you walk in to the restaurant you are greeted with a smile on the face of the staff. I have been here 3 times in the recent past and have never been disappointed.The spread on offer caters to the Indian and Western palate. My only wish was that they also serve bacon. A live omlette bar with healthy options (egg whites only), paratha counter and pancake/waffles really makes the dining experience wholesome. I personally love the bircher muesli on offer along with fresh juices and fruits. I even happened to taste some of the sweetest musk melon on offer, here.For the offer price of 295 all-inclusive one cant really go wrong in opting for breakfast at Nook."
1,So the place has decent food but abysmal service.. itÇÑs so slow that a tortoise would have gone home and come back before the waitress came for the next step... IÇÑm never going back there .
4,"Nice ambiance and good service. Tom kha chicken soup - most preferred for the ones who love thai cuisine. Its a excellent blend of veggies/chicken in coconut milk Laziji chicken - tastes good with taste of wine. But it was lil harder, which could have been made little tender Prawns deep fried was very tasteful. Chicken biryani was little dry, expect that taste was good"
1,Worst food ever had ! That is enough ! Strongly .. I repeat strongly not recommended at at all .. Even the fulkas were below par†•§ ..staff is as good as illiterate.. even the local chai thela would give you a better experience
5,Had non veg thali yesterday and it was one of the best thali I ever had. I don't have high hopes but it turned out awesome.Highly recommended. Ç
3,"The calmness is the best highlight of this place, if you want to sit back relax and enjoy your meal then do head here.Have tried1. Chilli Prawns2. Non Veg Thali1. Chilli PrawnsNot very exciting, felt it was on the oily side and could have been lot better at a fine dine restaurant. The spices and the sauce were perfect though.2. Non Veg ThaliThis was a large meal with loads of variety. Though the chicken gravy was overloaded with spices (garam Masala), this is more like a North Indian Thali with the fish gravy in the Goan style.Could have been better is my opinion.Apologies for no pictures here.Would I Visit Again? Yes to explore more of the food options."
3,"i visited aloft a month back for lunch on the occasion of receiving our first stipend. However our excitement was quite marred by the staff who were the least interested in servicing people who maybe did not look like high profile business professionals. From asking for a table, to water, menu cards and enquiring about food... we had to keep calling the waiters. Anyone in the hospitality industry should have this as a basic requirement.Coming to the food... it was quite tasty when it finally arrived (maybe because we were famished) but it could definitely do way better considering the price they are charging. If not the quality of food... the service should definitely be improved... in the sense that they treat every guest with equal importance.Even though the food was good, I will not be visiting a second time simply because my overall experience was not that great."
5,Nice decor good bar service and good variety of dishes different cocktails by barman new offer on beers n happy hours r gud at aloft I will suggest to all
3,"Decent business hotel, the food quality was average. The amenities provided were reasonable. The meeting hall was wide enough to occupy more than two hundred odd people. There's a pool table, nice and big sofas to sit at the front of the hotel.The Friday night life isn't as you could expect. Since, you wouldn't find not too many coming to a hotel like aloft for a night life. The restaurant has some good varieties of dishes in the menu.To talk about the bar, the drinks are overpriced (just me who can't afford.) I'd rather suggest BYOD."
5,Its the best hidden place all in Marathali. I have been here many times and a time i. Very much delighted. They many things attached more pool game is the best in lobby. Enjoyed!!!
4,"Nook is a nice restaurant with a perfect ambiance. Since it is part of Aloft so no parking issues :-)We ordered Smoked Chickenn mushroom risotto, Fish Morsel, some drinks and Gulab JamunSmoked Chickenn mushroom risotto was very tasty, the sauce was a bit tangy and not too spicy. Fish Morsel was good too. The best part is that the restaurant has a Kids menu too.... not found in a lot of restaurant.Ç Staff was welcoming and the service was quick too.The only con was that Gulab Jamun were a bit hard."
5,Visited this place on Saturday fir breakfast. Huge spread for breakfast at a reasonable price . Staff are very welcoming and helpful. Thanks alot kajal for looking after us will be back
5,Awesome place and awesome food very good serviceby kajal. Very good ambiance It's colourful and vibrant will come back soon and it's highly recommended by me
4,"Great food, huge variety, awesome taste... this place is absolute delight for the vegetarians. Unlike other buffets, this one has more of a vegetarian centric menu. They have good selection of salads, assorted fruits, chaats etc. For starters there doesnÇÑt seem to be too many options. Chicken lovers were disappointed with only 1 chicken starter. There was a live counter as well for fish and shrimps I guess. Main course buffet had good variety with mix of Mughlai, Chinese, Hyderabadi cuisines. Desserts had a good variety from ice creams, pastries, pies etc.Preparations are very delicious as well. Price of buffet is on the higher side though."
5,I was staying at Aloft and hence went there for breakfast. Brilliant food with a lot of choices. I specifically enjoyed the live counter and would highly recommend this place for everyone.
5,I just loved this place. Awesome food and ambiance very vibrant and colourful . service by Kajal was excellent. thanks Kajal. I would ask every one to go and enjoy the buffet
4,"Excellent Dinner Buffet. Wide food variety and tested good. Great service. They served us complimentary welcome drink. Just when we were about to finish, one of them we had interacted earlier few times remembered and came to greet us and offered post dinner Tea / Coffee which he does most of the times. Great place to relax with friend and family."
5,Amazing place Beautiful service & Bar it was great mind blowing experience in the Boffet on food's I love always Cessna Aloft special thanks to Mr.Bharath and Team thank you somuch...Ñè
5,"Value for money restaurant. Good food and good staff. Buffet spread is good for the money they charge.Very flexible with the menu, chefs do their best to match your taste."
5,Good food accomplish with good services.Enjoyed the dining experience.Malabar cuisine food was very much authentic. Service guys are very much proactive enough to fullfil the needs.See you soon.
4,"I was recently invited to experience the ÇThe Taste Of MalabarÇÑ food festival at Nook, my first time at the restaurant. I thoroughly enjoyed my time there, savouring the lovely food that was served to me.The festival was an attempt by Chef Aniket Das (Executive Chef at Nook) to showcase the cuisine of the Mapilla community from the Malabar coastal region. Mapilla ÇÄ also called Moplah ÇÄ is community of Malayalam-speaking Muslims in the Malabar, with a distinct cuisine of their own. I loved how the food festival brought Kerala to life. A little stall was set up to represent the chai kada (tea shop) of Kerala, complete with a variety of chips, bananas hanging off hooks and Malayalam newspapers. Coconut-leaf decorations adorned the ceiling, and most of the food was presented in earthenware utensils that are so typical of Kerala. Another small stall handed out tender coconut water to the guests who requested them. An exhibit showcased a few ingredients that are indigenous to Kerala ÇÄ coconuts and red rice and red bananas. The front office staff were dressed the Kerala way too, with golden-bordered kasavus, white shirts, mundus and veshtis.The food festival menu is in addition to the regular buffet at Nook, at no additional charge. A walk around the buffet showed me that it was quite, quite expansive, spanning a vast variety of vegetarian and non-vegetarian dishes. I really mean it ÇÄ the spread here is HUGE.A live fish fry counter that had been set up for the food festival elicited sighs of pleasure from my fellow diners. I sampled only the vegetarian fare, of course.As we settled into our seats, little pots of Kerala delicacies were brought to us to munch on ÇÄ assorted chutneys, poppadums, rose cookies, tapioca chips, sweet and savoury banana chips, and jackfruit chips. Every bit of this was thoroughly enjoyed by yours truly, especially the lip-smackingly gorgeous pumpkin, curry leaf and raw mango chutneys.Next up, I tried out the somasi ÇÄ wheat flour shells stuffed with different types of fillings and then deep-fried. I loved the two vegetarian versions, with paneer and mushroom stuffing within.The onion samosa that I sampled alongside was also beautiful, crisp and perfectly done, the filling delicious.I understand, from my non-vegetarian fellow diners, that the somasi with chicken and beef filling was exquisite too. The stir-fried squid and chicken was, apparently, very well done as well.The buffet also included three drinks (if I may call them so!) that are integral to Kerala ÇÄ neer more or mildly spiced buttermilk, cumin-flavoured water, and water that is infused with a herb called pathimugam or sappanwood.I chose some salads from the regular buffet to sample, next. I must say I absolutely loved the salad counter at Nook, it is so very expansive, with several types of vegetarian and non-vegetarian versions available. There are different types of chaats on offer at the counter as well.I loved the Capsicum Salad here, with a sweetish dressing, served with bits of feta. The Jackfruit Salad (yes, you read that right! Nowhere else have I come across a salad like this!) was a close second favourite. The Ripe Fig Salad was good too, as was the Soya Nuggets Chaat (the latter, again, something I have never come across before).For main course, I tried out the Kerala Red Rice with Ulli Theeyal, a tamarind-based preparation with shallots. While I loved the earthy taste of the red rice, I felt the ulli theeyal could have done with a bit more flavour. The Cabbage Mezhukkuperatti or stir fry that I sampled alongside was very well done, too, mild and simple, yet full of deliciousness.I also tried out the Vegetarian Pizza, Singapore Noodles and Hot-And-Sour Vegetables from the regular buffet, which I felt were just about okay. I loved the Paneer & Papad Sabzi I sampled from the buffet, too (Just how innovative that is, right?!)As per my fellow non-vegetarian diners, the Mapilla Chicken Biryani was out of the world, and the appams with chicken stew were fantabulous too. I didnÇÑt have space enough in my tummy to try out the vegetarian versions. The sheer variety of pickles that was part of the buffet ÇÄ from chicken and prawn pickle to lal mirch ka achaar and mixed vegetable pickle ÇÄ was mind-boggling!The dessert counter at Nook is vast, just like the salad bar, including stuff for every kind of sweet tooth there is. Thanks to the food festival, the dessert counter had typical Kerala sweet dishes like buckwheat halwa, Calicut halwa and Vattayappam (sweet steamed rice cakes made with toddy). This was apart from the regular sweet dishes like ice cream, pannacotta, mousse and various Indian desserts.I was able to try out very few of the desserts, of which I adored the chocolate gateau and the buckwheat halwa. The vattayappam, basboosa and mango-ginger mousse were so intriguing that I had to pick them up but, sadly, they did not hit the right taste notes with me.A few of the dishes I tried out from the regular buffet were just okay, while the others were beautiful and par excellence. That said, the buffet menu changes regularly, so the items (and taste) I encountered might not be the case with you, when you visit.Considering that Mapilla cuisine is predominantly non-vegetarian, options for vegetarians are relatively limited on the food festival menu. However, the regular buffet more than makes up for it.The buffet is definitely value for money (Rs. 1099 + taxes per head), with or without the food festival, considering the huge spread. I donÇÑt think I can try out all the items at one go, even if I tried to."
5,Great food selection and service.... highly recommended place to dine with your friends and family..... especial thanks to Marissa for suprising my mom with a birthday cake on special occasion.... Thank you so much will come soon.
3,We came here for team lunch. Ambience and service was good. It was crowded but spacious. A lot of options for dessert and salads. Was not much happy with the starters and main course. The taste was okayish for some items and some items were tasteless. I would give 3/5 for food.
5,Food was very nice kajal was grt at her service will come back soon had a great time dinning here service vas excelent !!!! would recomend ut everyone !!!
3,"Been here a few times and Everytime was good experience. The latest visit though was disappointing- average starters, chicken not so tender, fish was good. Dessert selection was good but won't make much of a deal unless accompanied by decent main course. The one positive side is service which was exceptional."
5,"went for team lunch during weekdays , opted for buffet. Very nice spread of starters, pizza, main course ... food is good and staff are very courteous"
3,"We went there for a team lunch, look and feel was good, ambiance is also good. Service was so-so, nothing special. Now let's talk about food, food was pretty average, lots of variety for Non-veg, but none of them was good. I tried chicken, fish, and mutton, none of them well cooked, the chicken was not tender at all. Desert was good, there was nothing else to mention about."
5,"We have been there a couple of time for Weekend dinner as well as office lunches. This place has a beautiful ambience, delicious Indian and continental food and it is located in the heart of Bengaluru. TheÇ Service was really quick and the staff was really well behaved. A perfect place for a couple as well as a bunch of friends."
3,"Been here several times simply bcoz itÇÑs in the same business park where I work. Food: average especially for vegetarians as the variety in the buffet is usually less. Desserts can be exotic (but may not always be yummy like with a matcha cake that I tried) Given the price point, I think there are better places that you can choose in the neighbourhood"
5,Amazing place which has beautiful bar and Cessna and a bar it was a mind blowing experience in the buffet on the grill and eat day with a lot of bloggers
4,"Recently been there for their Roast and Grill food festival, one could feel the roast and grill in air, the food was too good with good range of starters, main course and desserts."
4,"As the festive fever and marathon of food continued through Christmas ,New Year & Poush Parbon , i was happy to be part of a Food festival which was slightly different .This one celebrated and served Roasts n Grills. Many different kinds of meat and lots of sea food options which included fish,shrimp, scallop,squids, mussels."
1,I came with my friend at night to have some food but that time no one was there in restaurant . After 10 to 15 minutes one guy came then he took the order for chicken biriyani and served biriyani after 50 minutes. And there was no accompaniment with biriyani.Service of staff was not professional behaviour of staff was also not in a professional manner and it feel like staffs are not treated as professional.
4,"ÇìI love the culture of grilling. It creates an atmosphere that is festive but casual.Çù ÇÄBobby FlayAloft CBP is well known for their unparalleled food festivals across the calendar. Recently, Nook hosted A Roast and Grill food festival like no other and we were cordially invited to relish the meats and veggies at their finest as they were roasted and grilled to perfection.There were never-ending options in both Vegetarian and Non vegetarian dishes which were Starters, Main course as well as desserts."
5,Kamal is a great server we went at morning 4 am and he treat us like a family keep it up Kamal we will come for u only ...love Aloft great job ....
3,"First thing is location , if you are working in Bellandur it's good choiceÇ with reasonable price.Ç I had been there twice withÇ team and chose this place due to location, but happy to do that.Ç It's not very big space but decor is done nicely with modern theme. On entrance you have pool tableÇ , which my younger team mates found moreÇ interesting.Ç Front desk staff were courteous and escorted me to the booked table of our choice , few advantages you get for early dinner on a weekdays. After seeing their spread we settled for Buffet, as with Dine out membership discount, that seemed a steal.Ç Buffet has wide spared in each course of meals from Starters to desserts. Salad section was also good andÇ Biryani was awesome and must here , in dessertÇ you should not missÇ Rum cake. Service was good and they help us with hot coffee also post our dinner."
4,"I visited Nook as part of a bloggers meet to witness their Roast and Grill festival that will go on until 25th Jan at 1100+ taxes.I was amazed at the spread and variety of food. The whole roasted red snapper, mutton kebabs, chicken starters and some other roasted veggies and non veg food were pretty good.Biryani as usual was good.Various kinds of starters for both veg and non-veg were pretty good too. Desserts were nice but I would've loved to see some more that could relate to roast and grill.But keep your eyes open as ALOFT keeps coming up with various food festivals and their normal buffet spread is pretty good too.There are pretty good cocktails as said by my drunkard friends. If this excites you, just go try and the spread is huge and there's always something for everyone as per their liking!"
4,"Wonderful and tasty buffet spread. The grills were out of the world and the deserts options were many, and unfortunately I couldn't taste all of them :) Nice ambiance, seating and there's even a pool table to chill out a while."
4,Lunch buffet was really good... It had different varieties of dishes... Especially the dessert section... Which to me is one of the important thing in a buffet and they have done justice to it
5,"Superb awesome hotel....Was here with family and friends for a sunday morning breakfast...Love the buffet spread...Almost everything there...Friendly and courteous staff...Various options in food from continental to north Indian puri and parathas and of course south Indian idli dosa...Great food , superb taste...A must to plan visit for your breakfast outing with family...Worth the money spent...Do try the ginger tea it's great...All thank to Mr. Mahendar for his friendly service..."
4,"Looking for luxurious dining, this place is the solution. I must say for the first time I observed such a pocket friendly place with 5 star services. They have many options available from Thali to finger food. You will have a great experience with respect to hospitality. You can play games there likes snooker and foosball. I had a great experience with my friends. It's a good choice to go out with family and friends"
5,"Went on a team dinner at this amazing place, live band , amazing decor and courteous staff . Took the buffet which had variety of salads, deserts and main course. Starters were good, garlic noodles were awesome. A good experience overall."
3,I visited there and found ambiance was too good. There were lots of salad items and starters available. Options are more but taste was normal or below average. Cakes were hard to eat and ice-cream were normal ice cream. Moong daal halwa was just okay. Malpua with rabari was good.
3,"NOOK is a typical example of a high end restaurant which is high on quantity and low on quality. They charge about 1275 per head for a buffet lunch and also serve alcohol. Located at the lobby of ALOFT hotel , this restaurant has colourful interiors. The seating is comfortable and the interiors make it look lively. The staff is courteous and are generally available when you need some thing. The way the food was presented was also pleasing.The salad section is huuuuuuuge... They have innumerable options and many are pretty good. You can have a good meal with just the starters. The non veg section was funny actually. They had 4 non veg salads and all of them were chicken based :-)The starters had both chicken and fish options. Except fried basa fish, others were pretty average. It was the same with veg starters as well. Except for bhajji, rest all were average.The main course had quite a bit of options. But the items were either oily or tasted ok ok. The biryani was bland and the mutton tasted a bit old. The veg options looked better than non veg.The desserts had some 15 -20 options but none of them are worth mentioning except malpua and chocolate pudding. The rasgulla was sour, cakes were hard and the ice creams were pretty ordinary. You can easily give a miss to the dessert section even though it looks to offer a lot of variety.On the whole, they need to work a lot on the quality of the dishes . Having so many options do not make sense if many of them taste average. I would go with a 3 out of 5 for this place. You can visit it only if you are nearby."
4,"Went there for team lunch. The buffet was scrumptious and wide range of dishes. The salads were really deleicious, paprika chat was awesome . The starters and soup were not that appetizing. All in all a place worth trying."
4,"Nice place, good food, excellent service. Value for money. Staffs are polite and friendly. But no live counter as now days all the buffet restaurant have. I liked their hospitality."
3,Had lunch buffet here. Lots of variety is present in both veg and non veg. Starter were really good. N deserts were out of the world. Never had this extensive dessert option in buffet. Ambience is good and staff are polite. Overall it was a good experience.
4,"Aloft Cessna Business Park has become a second home to me mainly because they are probably one of the few hotels which take an extra effort to try out different cuisine inspite of having excellent location and great crowd.Ç Food festivals need to showcase not only different country cuisines but in certain cases like this one, dishes from Afghani to Awadhi which is loved world over ÇÄ KEBABS & BIRYANI."
5,"The entrance to Nook was embellished with a wide assortment of spices, dry fruits/nuts and other exotic ingredients that go into their culinary creations.Ç I walked back to the corridor a couple of times for the rich aroma ÇÇ.I am a big kebab/ biryani fan. Their 'Kebabs and Biryani fiesta'Ç is ON till 22nd Sept and I wouldnt miss out on such an opportunity.Presentation was creative and immaculate.Ç Imagine plating on granite slabs, concrete slabsÇ and mini smoke pedestals just to name a few Äòç.***Appetizers ***Potato balls - Presented on a mini stove shaped base. Crispy on the outside and soft on the inside . Enjoyed with the sauces that came along.Cheesy roll - Ultra light flavours andÇ international look/taste ÄòçÄòç. We took multiple servings of these !!Mushroom ki galoti was served on a sizzler pan and was the best in a long long time . I would eat more but for saving tummy space for mains and desserts ÇÇBeetroot cutlet - fried oval shaped cutlets which felt like ' taste bhi, health bhi' ÇCranberry twister was the only drink I tried. Was refreshing but I should have asked for less Ice as towards the end it was only cold water. I must go slow or ask for less Ice..Ç Can't blame anyone Ä***Mains***10 varieties of Biryanis on one table is a paradise for a Biryani lover. 5 of them were vegetarian(and egg) , so digged into each one .Lucknowi chaman biryani - succulent generous portions of paneer and other veggies in aromatic rice. Spicy and flavourful to my liking.The raitas were very interesting ... Anar Dana raita, cucumber raita , pineapple raita in addition to the typical onion raita.Nawabi subz biryani - Was a tad different than the typical biryanis in Hyderabad. Not even sure if this was intended to be hyderabadi style. Nevertheless, delectable and rich.Malli Valakayi (raw banana) biriyani - A variety that I saw for the first time. It may be an acquired taste ÑÄû, so didn't go beyond a few bites . And... I also had to try a lot more stuff on offer.Paneer dum biriyani - TheÇ pot was served hot at the table with dum. Succulent , heavenly chunks of paneer made this Biryani my favouriteÄòçÄòç for the day. I almost finished an entire portion !!Mutte(egg) biriyani - Fried whole eggs in a very local (guess Tamil nadu) style. Very spicy and IÇ can take that level, so enjoyed it.*** Desserts ***The choco peanut bar was like a glorious snicker on the outside and a flavourful but light biscot/cake inside . Had 3 of these!!!The Indian desserts : gajar halwa, gulab jamoon, shahi tukda, kaccha gulla all looked tempting. Skipped due to lack of space in belly.Ice creams + toppings were standard . Created a dessert adding Pineapple tart , ice cream , choco sauce and nuts. It was gooood!!!My meat eating buddies loved the sheek kebab, raan and other mains. They were all going gaga, so appears the non-veg sections were also great .If you are a Biryani/kebab fan , this festival is a must visit !!!***Summary scores ***Taste/QualityÇ - 4.5/5Value for money - 4.5/5Portion size - 4.5/5Ambience/Service - 4.5/5 - with Mohamed Owais Adam and Rohini James (rjheartnsoul)"
3,Amazing Ambiance.Comfortable sofas for seating. Beautiful lighting and decoration.Ç Various kinds of starters specially chaat forms.Quality was averageGood ServiceHappy eating!
3,Had been to this place for a team dinner. Really good ambiance and value for money. Chats & Main course were the highlight while starters & deserts could've been better.
3,"I have been to this place earlier multiple times for buffet for office parties.The regular buffet is a decent spread. It is exquisite when they have special buffets like fish festival etc. First time we tried Alacarte, which I felt okay experience. We have ordered sticky chicken and fish fry. I felt fish fry should have given some crunching bites, however it was soggy. The spicy chicken was deep over fried which made bit hard to chew. Overall alacarte experience is ok ok. Prefer going for buffet. The overall ambience is similar to any other business hotel."
4,"I have been to aloft CBP several times: sometimes for office parties, sometimes for reviews etc. I really love the food they serve and the food festivals at Nook. I have been there for quite a few festivals : Cuisines of the coast, American food festival, Bohri food festival and a middle eastern food festival as well.Each time, there were some exquisite preparations which were absolutely lip smacking! The regular buffet has a wide spread of items: both veg and non veg including grilled Basa, sautÉ©ed mushrooms, drunken chicken, veg pizza and many more.The main course mainly consists of Biryani, paneer, chicken, fish and mutton preparations. The festival specialties depend from festival to festival but never disappoint.Recently, I experienced a giant burger and pizza and a grilled chicken with Nutella. Very different food at very attractive prices. The best of the best from my side would be their Kebab platter which they served during their Bohri food festival.Amazing! I definitely recommend a visit.That's all from my side.Priyanjana (The Foodie Land Blog) "
4,Great ambience and amazingly huge buffet spread. Food was delicious and the staff was very attentive to everyone of us. Definitely worth multiple visits.
4,"Nook Restaurant at Aloft business hotel in Cessna Business Park, Bengaluru; is currently running a very good American Food Festival. TheHeeBee was invited to take part in this food festival. Here is a glimpse of the experience. About: Nook (@ Aloft) is a very popular restaurant for business visitors at Cessna Business Park. It is easy to locate and it also has valet parking facility."
4,"Chinese,Oriental,Continental,North Indian,South Indian Top food Experiences.Ç Ambience- Amazing. Quintessential fine dining and luxurious atmosphere. Spectacular Arrangement. Comfortable sofas for seating. Beautiful lighting and decoration. Marvellousbuffet spread. Quality - 3.5/5Ambiance - 4/5Value for money - 4/5Service - 3/5"
4,"UPDATED POST:Aloft is currently having the Roast & Grill food festival, which is going on from 15th till 25th January. This is a not-to-be-missed food festival as they have all sorts of grilled dishes in the menu, both vegetarian and non-vegetarian. For a food lover, itÇÑs a delight to be attend this food festival. The buffet spread is vast and although, itÇÑs a Roast & Grill festival, itÇÑs not just about the roasted items, they also have delicious starters, main course, and yummy desserts!OLD POST: I was invited to attend food reviewers/bloggers meetup at Nook ÇÄ Aloft, Cessna Business Park. There is a Bohri food festival going on at Aloft from 12th June till 23rd June. Although, I heard a lot about the Bohri cuisine but never got a chance to taste the authentic Bohri food. This was a welcome change from the regular cuisines. In the holy month of Ramadan, whatÇÑs better than to enjoy the food, which came from ÇìYemen to GujratÇù."
4,"Take the Spice Route from the best of Bohri cuisine meets earthy essence of GujaratKeeping up with their monthly food festival, Aloft Bengaluru Cessna Business Park came up with this much sort after fest providing a menu of 'Bohri Cuisine' which is much sort after among the meat eaters.I remember, few of my friends asking me for recommendation to try Bohri dishes in Namma Bengaluru With the roots from Yemen, having influence of Arabic, middle eastern cuisine & Gujarat(after few Bohra's settled there), this Cuisine is all about Kebabs & Tikkas, minimal spices & usage of chicken, mutton & fish.Keeping up with Tradition of 'Family who eats together, stays together', all the family members eats in one large plate called as 'Thaal'Indulge in Non-Veg & Veg Platters, delectable Desserts & lip-smacking gravies till 23rd June (during weekdays lunch or dinner buffet) & pair the subtle spiced food with their ongoing mango cocktails only at Aloft Bengaluru .Pricing - 1099 excluding taxes "
4,"I had come here for a corporate lunch. Firstly the service was excellent. The ambience was also up to the mark. There was a chana dal soup which was interesting taste! The starters were not up the mark. Pizza was cold. The main course was good. The standard you can expect at most of such restaurants. The naan were piping hot. The desserts were mostly with egg. The few without eggs were decent. Overall not bad, but can definitely improve in the variety and increasing the vegetarian dishes."
1,I was there today for a meeting.The location is a good choice with warm ambience and courteous staff.Since I was there for a business meeting I went to the business centre.Here is the catch. To my horror the table was in cleaned with about three or four empty crushed bottles. They had also not cleared the take away mug from the table. While the meeting began I requested for a regular tea. I was served which was diluted and with added sugar with out the customer request.There was also some cookies lying on the table which I accidentally consumed and realised to my horror that the cookies must have been lying there for some days as it had become very soft.I feel the management has to look into these small requirements as they are based in a business tech park.
4,"Coastal Food, Sea Food for me is synonymous to a must eat food ! So, when Aloft Cessna Business Park Ç invited for their ÇCuisines of the CoastÇÑ Ç festival at their signature restaurant ÇÄ Nook , I made sure I went in empty stomach to satisfy my coastal food cravings ! Great spread on the buffet covering Malvani, Kerala, Maharashtrian, Andhra, Goan and Bengali cuisines which meant loads of stuff to try !"
4,Great place for buffet Good offers on beer and wine :)Amazing variety with food and good service Ideal for office outings and specially for people who live or work around that area Overall a nice experience Äòç
5,Quiet good for me. I tried some local food here and all delicious~ And the service here is good. All workers here are kind and sweet. I think you will like here
4,"Loved being here with my team. Amazing buffet spread for a weekday lunch, ample space to serve a lot of people, lots of natural light and comfortable seating. Yes, it has everything for a great meal. Would definitely like to come back for more. And certainly worth recommending to others. Happy eating!"
4,"Firstly, I would like to thank Chef Sandeep Kumar and Prasanna for serving one of the finest, delicious and largest spread in East Bangalore area. I rate the food here as 4.5 after visiting 3 times on various occasions with my team and with friends. Everytime I visit, I feel the food is really great with wide variety of dishes pleasing every foodie. Be it the starters, main course and the largest-ever-desert spread which ranges to over 25 different items that fills your plate and later you stomach.The staff are really courteous and the chef(s) comes over to your table and seeks a genuine feedback.I highly recommend this place if you are going with a gang."
5,If you are in Bangalore.....Must try aloft.....Specially...Nook & their bar......The best thing about Nook.is the food is Tasty too....Not just Presented in a nice way......††††..Will love to visit again...
2,"To begin with, we went on a team lunch. Its just located next to our Company at Ç Cessna Business Tech park. This place was chosen for specific reasons - Good rating and we had enough budget for a team of nearby 40 people. So, we wanted to utilize the Ç budget anyways. The biggest disappointment was the quality of food. The one remember specifically was - \"
4,"Food Bloggers were invited for a special Reviewers table at Aloft Hotel in Bengaluru Cessna Business Park during their Pan Asian Food Festival. The flavours and culinary masterpieces from Different Regions/ Countries of the largest continent will excite your taste buds. A feast for the tummy as well as a treat for the eyes. It was a wonderful evening and a delightful experience. Food-Excellent. Brilliant Sushi. Incredible Prawns Tempura. Outstanding Duck wraps. Fantastic Crab Salad. Chefs special minced meat noodles topped with fried egg was remarkable. Splendid mocktails. Phenomenal Desserts. From dimsums to live counters for Thai Green and red Curries, itÇÑs indeed a Marvellous Buffet Spread. Beautiful Plating. Impressive Presentation.Ambience- Amazing. Quintessential fine dining and luxurious atmosphere. Spectacular Arrangement. Comfortable sofas for seating. Beautiful lighting and decoration. Marvellous buffet spread. Service- Exemplary. Great hospitality. Courteous and efficient staff........."
4,"Bakery / Chinese/Oriental / Continental / Drinks / Fusion / North Indian / Restaurant Review / South Indian / Top Experiences. Pan Asian Food Festival at Nook, Aloft. This was my first time at an Aloft property and I must say I was thoroughly impressed. This star property at Marathalli (inside Cessna Business Park, Bangalore) is known for being the most vibrant, colorful and lively among all. The lobby is beautiful and free for anyone to walk in and enjoy the small joints like Re:fuel or W XYZ Bar. Aloft also houses, its signature restaurant ÇNookÇÑ that works on a global cuisine model and changes it menu every few weeks. The ambiance at ÇNookÇÑ replicated that of the property and is simple pleasing. We visit Nook to try the ÇPan Asian Food FestivalÇÑ, which accumulates the very best of Asian dishes into one spread."
5,"We went for client meeting and it was perfectRight from ambience , service , food and overall experience. We were tired after day long meetings and came down to aloft in order to unwind . There was an option of buffet but we didn't went with that : plainly because we were tired and we left to sous chef :- Mr Murthy to delight us . Right from starters , drinks , bar nibbles , main course and dessert was his recommendation . We loved it !Great job to team and special thanks to Mr Murthy !"
4,"I realized, that it was the passion of reinventing, the excitement of making people try something new and the exuberance of receiving praise for your effort that drives the Festival."
5,Awesome food by Chef Murthy.Very Good service by Sai and NitinWe were around 53 visited for team dinner &I all were happy. Good feedback has been given by all the other colleagues of my team
4,"I have my hands aloft for this place! Quite a entrance and that shows in the quote on the bill too!I had my eyes on the pool to the left,probably would have spent some time playing if it wasn't an office event.The hallway leads to the dining and that's where the chefs have arranged their skills on the table to the right.The roasted fish and the Mediterranean fish had my tongue dangling for more and it was really tasty!The assortment was quite a spread and the taste was really good!As i was more hanging on to a Budweiser , i couldn't explore much,but i could say from the looks of others, that they really quenched their buffet!Go!"
4,I was invited to try out the dishes from the Kashmiri food fest and it was a revelation. Ç Before I get into the food lets talk about the decor. Ç Aloft is a very classy hotel by itself with its avant garde interiors that makes is look nice and posh. This classy interior was given a good kashmiri decor for the fest with the different local and traditional spices and vegetables kept on display.
4,"I was invited for Bloggers meet-up at Wazwan Kashmiri Food Festival at Aloft, Cessna Tech Park, Bellandur. This is the first time I am experiencing Aloft Business hotel, its a gorgeous looking hotel with 191 rooms and bar with Live band and other attractions..!! Restaurant Wazwan, at Aloft, organizing the Kasmiri Food Festival, with main concept designed by the Executive Chef, Mr. Sandeep, and the Authentic touch is given by the team of Celebrity Chefs Mr.Abdul Haleem and team..!!"
